Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
080323T1T2b-0091,481858.360,4448893.933,-69.2537274056,-50.111925797,70.737,64.7438006467
080323T1T2b-0092,481858.011,4448892.728,-69.2537323439,-50.1119366239,70.303,64.2384768872
080323T1T2b-0093,481857.787,4448891.588,-69.2537355309,-50.1119468699,69.833,63.7771654263
080323T1T2b-0094,481857.550,4448890.649,-69.2537388901,-50.1119553079,69.396,63.3955625716
080323T1T2b-0095,481857.242,4448889.292,-69.2537432622,-50.111967503,68.934,62.8587878783
080323T1T2b-0096,481856.798,4448888.182,-69.2537495247,-50.1119774726,68.441,62.4123997487
080323T1T2b-0097,481856.481,4448886.912,-69.2537540185,-50.111988885,67.913,61.9376219102
080323T1T2b-0098,481856.289,4448885.247,-69.2537567829,-50.1120038538,67.276,61.3631435035
080323T1T2b-0099,481855.734,4448883.544,-69.253764626,-50.1120191532,66.620,60.7691459386
080323T1T2b-0100,481855.394,4448882.135,-69.2537694481,-50.1120318151,66.139,60.3025850171
080323T1T2b-0101,481855.297,4448880.774,-69.2537708694,-50.1120440527,65.740,59.8810239124
080323T1T2b-0102,481854.770,4448879.401,-69.2537783052,-50.1120563851,65.260,59.4309536726
080323T1T2b-0103,481854.584,4448877.850,-69.2537809803,-50.1120703287,64.669,58.964922482
080323T1T2b-0104,481854.162,4448875.988,-69.2537869708,-50.1120870623,64.180,58.4031974227
080323T1T2b-0105,481853.669,4448873.882,-69.2537939659,-50.1121059881,63.532,57.7837443111
080323T1T2b-0106,481852.980,4448871.675,-69.2538037071,-50.1121258164,62.881,57.1387170092
080323T1T2b-0107,481852.433,4448869.438,-69.2538114637,-50.1121459188,62.226,56.5079861092
080323T1T2b-0108,481851.990,4448867.282,-69.2538177619,-50.1121652958,61.658,55.9270048373
080323T1T2b-0109,481851.499,4448864.980,-69.2538247384,-50.1121859845,61.195,55.3402966321
080323T1T2b-0110,481850.902,4448862.587,-69.2538332017,-50.1122074884,60.576,54.7765754689
080323T1T2b-0111,481850.018,4448859.960,-69.2538456901,-50.1122310881,60.014,54.2236632053
080323T1T2b-0112,481849.379,4448857.169,-69.2538547598,-50.1122561702,59.231,53.753549951
080323T1T2b-0113,481848.709,4448854.421,-69.2538642609,-50.1122808646,58.810,53.3733501759
080323T1T2b-0114,481848.022,4448851.937,-69.2538739874,-50.1123031842,58.364,53.0784433381
080323T1T2b-0115,481847.430,4448849.487,-69.2538823835,-50.1123252009,58.115,52.8101628355
080323T1T2b-0116,481846.918,4448846.892,-69.2538896677,-50.1123485241,57.797,52.522240191
080323T1T2b-0117,481846.023,4448844.183,-69.2539023139,-50.1123728609,57.416,52.2259924453
080323T1T2b-0118,481845.229,4448841.384,-69.2539135518,-50.1123980103,56.939,51.9285386462
080323T1T2b-0119,481844.486,4448838.522,-69.2539240794,-50.1124237278,56.696,51.6369654864
080323T1T2b-0120,481843.954,4448836.208,-69.25393163,-50.1124445231,56.528,51.4167707734
080323T1T2b-0121,481843.745,4448834.511,-69.2539346338,-50.1124597792,56.620,51.272346182
080323T1T2b-0122,481843.162,4448832.404,-69.2539428878,-50.1124787113,56.305,51.0939544941
080323T1T2b-0123,481842.255,4448830.361,-69.2539556702,-50.1124970579,56.222,50.9042329131
080323T1T2b-0124,481841.922,4448827.635,-69.2539604572,-50.1125215647,56.024,50.6824848206
080323T1T2b-0125,481841.401,4448825.231,-69.2539678582,-50.1125431699,55.741,50.4693571803
080323T1T2b-0126,481840.340,4448822.551,-69.2539828248,-50.1125672408,55.527,50.2029365462
080323T1T2b-0127,481839.696,4448819.785,-69.2539919633,-50.1125920979,55.334,49.958062882
080323T1T2b-0128,481838.934,4448816.796,-69.2540027628,-50.112618957,55.138,49.7168145276
080323T1T2b-0129,481838.151,4448813.871,-69.254013853,-50.1126452399,54.927,49.5224219545
080323T1T2b-0130,481837.357,4448810.990,-69.254025095,-50.1126711267,54.714,49.3885315649
080323T1T2b-0131,481836.414,4448807.889,-69.2540384313,-50.1126989876,54.578,49.3450208897
080323T1T2b-0132,481835.713,4448804.974,-69.2540483742,-50.1127251831,54.373,49.3851956982
080323T1T2b-0133,481835.141,4448802.012,-69.2540565151,-50.1127518052,54.221,49.447126381
080323T1T2b-0134,481834.202,4448799.066,-69.2540697882,-50.1127782721,54.045,49.4776575043
080323T1T2b-0135,481833.357,4448796.085,-69.2540817482,-50.1128050568,53.879,49.3836312762
080323T1T2b-0136,481832.420,4448793.160,-69.2540949923,-50.1128313349,53.774,49.1846297687
080323T1T2b-0137,481831.773,4448790.297,-69.2541041776,-50.1128570643,53.657,48.9310421112
080323T1T2b-0138,481830.994,4448787.229,-69.2541152187,-50.1128846334,53.530,48.6854870949
080323T1T2b-0139,481830.242,4448784.486,-69.2541258668,-50.1129092804,53.468,48.5480036099
080323T1T2b-0140,481829.690,4448782.255,-69.2541336933,-50.1129293286,53.359,48.4772650908
080323T1T2b-0141,481829.372,4448780.166,-69.2541382403,-50.1129481069,53.509,48.43756451
080323T1T2b-0142,481828.606,4448778.728,-69.2541490221,-50.1129610165,53.335,48.3905642277
080323T1T2b-0143,481828.144,4448776.462,-69.2541555915,-50.1129813823,53.324,48.3465127496
080323T1T2b-0144,481827.693,4448775.036,-69.2541619671,-50.1129941937,53.152,48.3071725939
080323T1T2b-0145,481827.223,4448773.088,-69.2541686333,-50.1130116992,53.140,48.2505382043
080323T1T2b-0146,481826.837,4448771.007,-69.254174131,-50.1130304034,53.126,48.1956185598
080323T1T2b-0147,481826.137,4448768.566,-69.2541840375,-50.1130523358,52.986,48.1348910585
080323T1T2b-0148,481825.196,4448766.400,-69.2541973015,-50.1130717876,53.030,48.0893042799
080323T1T2b-0149,481825.013,4448764.160,-69.2541999676,-50.1130919281,52.910,48.0527391991
080323T1T2b-0150,481823.802,4448761.626,-69.2542170255,-50.1131146812,52.882,48.0142316217
080323T1T2b-0151,481823.397,4448759.814,-69.2542227761,-50.1131309656,53.030,47.9871712889
080323T1T2b-0152,481823.083,4448757.691,-69.2542272689,-50.1131500498,52.939,47.955841979
080323T1T2b-0153,481822.158,4448755.967,-69.2542402881,-50.1131655267,52.991,47.9304049279
080323T1T2b-0154,481821.704,4448753.528,-69.254246754,-50.1131874487,52.953,47.8891096884
080323T1T2b-0155,481821.322,4448751.152,-69.2542522098,-50.1132088062,52.996,47.8435374639
080323T1T2b-0156,481820.473,4448749.537,-69.254264161,-50.1132233052,53.061,47.8055386589
080323T1T2b-0157,481820.297,4448747.125,-69.2542667374,-50.1132449928,52.771,47.7449145054
080323T1T2b-0158,481819.801,4448744.684,-69.2542737908,-50.1132669315,52.806,47.6724997498
080323T1T2b-0159,481818.932,4448742.475,-69.25428605,-50.1132867721,52.644,47.6029471446
080323T1T2b-0160,481817.953,4448740.309,-69.2542998456,-50.1133062227,52.697,47.5444077021
080323T1T2b-0161,481817.650,4448739.124,-69.2543041399,-50.1133168711,52.676,47.5195972462
080323T1T2b-0162,481817.328,4448739.043,-69.2543086473,-50.1133175897,52.673,47.520106264
080323T1T2b-0163,481817.706,4448739.038,-69.2543033607,-50.1133176462,52.669,47.5176055915
080323T1T2b-0164,481817.631,4448739.138,-69.2543044049,-50.1133167446,52.635,47.5199761337
080323T1T2b-0165,481817.704,4448739.156,-69.2543033831,-50.1133165849,52.627,47.5199785682
080323T1T2b-0166,481817.533,4448738.476,-69.2543058071,-50.1133226955,52.700,47.5079617313
080323T1T2b-0167,481817.187,4448736.731,-69.2543107294,-50.113338379,52.849,47.4848546251
080323T1T2b-0168,481816.753,4448735.082,-69.254316878,-50.1133531965,52.967,47.4731787776
080323T1T2b-0169,481816.098,4448732.439,-69.2543261649,-50.113376947,52.734,47.4699772881
080323T1T2b-0170,481815.537,4448730.618,-69.2543340979,-50.1133933075,52.812,47.4811846756
080323T1T2b-0171,481815.013,4448728.018,-69.2543415505,-50.1134166753,52.770,47.4996977408
080323T1T2b-0172,481814.654,4448725.326,-69.2543466998,-50.1134408756,52.723,47.5225588628
080323T1T2b-0173,481814.071,4448722.851,-69.2543549717,-50.1134631173,52.714,47.5663603736
080323T1T2b-0174,481813.303,4448720.173,-69.2543658407,-50.1134871792,52.811,47.6360031882
080323T1T2b-0175,481812.593,4448717.506,-69.254375898,-50.1135111439,52.831,47.7161654483
080323T1T2b-0176,481812.016,4448714.641,-69.2543841045,-50.1135368934,52.832,47.800708703
080323T1T2b-0177,481811.333,4448711.922,-69.2543937867,-50.1135613266,52.812,47.8945509035
080323T1T2b-0178,481810.641,4448709.092,-69.2544036,-50.1135867578,52.789,48.0027818254
080323T1T2b-0179,481809.914,4448706.312,-69.2544139005,-50.1136117382,52.800,48.1102967498
080323T1T2b-0180,481809.231,4448703.594,-69.2544235826,-50.1136361624,52.843,48.1978397226
080323T1T2b-0181,481808.494,4448700.829,-69.2544340223,-50.1136610076,52.899,48.2716340662
080323T1T2b-0182,481807.745,4448698.119,-69.2544446272,-50.1136853579,52.897,48.3396002836
080323T1T2b-0183,481806.854,4448695.386,-69.2544572192,-50.1137099106,52.965,48.4324663444
080323T1T2b-0184,481806.379,4448692.610,-69.254463995,-50.1137348628,52.967,48.5123501823
080323T1T2b-0185,481805.618,4448689.601,-69.254474782,-50.1137619018,53.032,48.618454254
080323T1T2b-0186,481804.951,4448686.797,-69.2544842445,-50.1137870999,53.032,48.6862027795
080323T1T2b-0187,481804.189,4448684.487,-69.2544950122,-50.1138078522,52.934,48.7205054409
080323-Base2,480888.710,4449424.667,-69.2672621278,-50.107122065,93.510,90.2367824179
080323T2T3a-0001,480889.539,4449425.069,-69.2672505147,-50.1071184762,93.448,90.2019417114
080323T2T3a-0002,480889.126,4449426.960,-69.2672561956,-50.1071014557,93.473,90.2063516357
080323T2T3a-0003,480889.149,4449431.252,-69.2672556591,-50.1070628551,93.439,90.2373735508
080323T2T3a-0004,480889.095,4449435.706,-69.2672561914,-50.107022795,93.444,90.3071936533
080323T2T3a-0005,480889.237,4449440.116,-69.2672539849,-50.1069831369,93.559,90.3535956394
080323T2T3a-0006,480889.093,4449444.441,-69.2672557822,-50.1069442342,93.543,90.4008057938
080323T2T3a-0007,480889.135,4449448.855,-69.2672549739,-50.1069045369,93.559,90.4393014575
080323T2T3a-0008,480889.092,4449453.472,-69.2672553442,-50.1068630112,93.554,90.4808445974
080323T2T3a-0009,480889.011,4449457.792,-69.2672562607,-50.1068241555,93.580,90.5153015161
080323T2T3a-0010,480889.196,4449462.154,-69.2672534553,-50.1067849305,93.593,90.5543504556
080323T2T3a-0011,480889.229,4449466.770,-69.2672527628,-50.1067434162,93.618,90.6455326664
080323T2T3a-0012,480889.135,4449471.485,-69.2672538414,-50.1067010075,93.600,90.7580281117
080323T2T3a-0013,480889.208,4449476.121,-69.2672525885,-50.1066593146,93.590,90.7424301333
080323T2T3a-0014,480889.440,4449480.757,-69.2672491122,-50.1066176269,93.608,90.4657011786
080323T2T3a-0015,480889.380,4449485.310,-69.2672497234,-50.1065766762,93.687,90.1941530716
080323T2T3a-0016,480889.550,4449489.775,-69.2672471226,-50.1065365244,93.673,90.2502274776
080323T2T3a-0017,480889.634,4449494.257,-69.2672457236,-50.106496217,93.707,90.6541330757
080323T2T3a-0018,480889.598,4449499.044,-69.2672459875,-50.1064531625,93.672,91.0671332217
080323T2T3a-0019,480889.590,4449503.533,-69.2672458747,-50.1064127892,93.750,91.1299537217
080323T2T3a-0020,480889.420,4449508.237,-69.2672480166,-50.1063704769,93.862,91.0186222008
080323T2T3a-0021,480889.643,4449512.835,-69.267244668,-50.1063291306,93.787,90.8950965111
080323T2T3a-0022,480889.753,4449517.487,-69.267242897,-50.1062872951,93.808,90.8303625604
080323T2T3a-0023,480889.935,4449521.892,-69.2672401314,-50.1062476833,93.909,90.7822503315
080323T2T3a-0024,480890.051,4449526.248,-69.2672382913,-50.1062085101,93.837,90.8004957184
080323T2T3a-0025,480889.989,4449530.798,-69.2672389306,-50.1061675863,93.782,90.9373878308
080323T2T3a-0026,480890.320,4449535.426,-69.2672340703,-50.1061259737,93.826,91.0597730383
080323T2T3a-0027,480890.306,4449539.882,-69.2672340431,-50.1060858969,93.896,91.0376408509
080323T2T3a-0028,480890.240,4449544.299,-69.267234745,-50.1060461692,93.901,90.89891664
080323T2T3a-0029,480890.392,4449548.717,-69.2672323983,-50.1060064396,94.032,90.7434413266
080323T2T3a-0030,480890.599,4449553.153,-69.2672292817,-50.1059665498,94.084,90.5956737145
080323T2T3a-0031,480890.717,4449557.843,-69.2672273968,-50.1059243727,94.018,90.4457541217
080323T2T3a-0032,480890.702,4449562.647,-69.2672273662,-50.105881166,94.009,90.476129019
080323T2T3a-0033,480890.761,4449567.349,-69.2672263059,-50.1058388791,94.039,90.8060763101
080323T2T3a-0034,480891.090,4449571.635,-69.2672214907,-50.1058003423,94.127,91.1710584538
080323T2T3a-0035,480890.960,4449576.157,-69.2672230823,-50.1057596682,94.154,91.3671386958
080323T2T3a-0036,480891.045,4449580.661,-69.2672216683,-50.1057191629,94.302,91.3577820527
080323T2T3a-0037,480891.002,4449585.379,-69.2672220335,-50.1056767288,94.306,91.3550496708
080323T2T3a-0038,480891.013,4449589.903,-69.2672216533,-50.1056360413,94.374,91.5524635431
080323T2T3a-0039,480890.925,4449594.524,-69.2672226527,-50.1055944781,94.435,91.8761410778
080323T2T3a-0040,480891.117,4449599.261,-69.2672197307,-50.1055518807,94.461,92.068805416
080323T2T3a-0041,480891.279,4449604.058,-69.2672172253,-50.1055087427,94.481,92.0126518417
080323T2T3a-0042,480891.252,4449608.343,-69.2672173885,-50.1054702035,94.659,91.860444651
080323T2T3a-0043,480891.548,4449612.721,-69.2672130302,-50.1054308382,94.773,91.6579100502
080323T2T3a-0044,480891.525,4449617.144,-69.2672131305,-50.1053910579,94.871,91.3787239601
080323T2T3a-0045,480891.746,4449621.532,-69.2672098205,-50.1053516002,94.960,91.1365136498
080323T2T3a-0046,480891.607,4449624.511,-69.2672116152,-50.1053248033,95.075,91.1081400928
080323T2T3a-0047,480891.775,4449625.865,-69.2672091982,-50.1053126311,95.046,91.125394444
080323T2T3a-0048,480891.853,4449628.914,-69.2672079549,-50.1052852115,95.135,91.2377530872
080323T2T3a-0049,480891.850,4449632.244,-69.2672078302,-50.1052552621,95.239,91.4262443154
080323T2T3a-0050,480892.103,4449635.915,-69.2672041086,-50.105222254,95.330,91.6409863402
080323T2T3a-0051,480892.401,4449639.897,-69.2671997422,-50.1051864503,95.499,91.9102238739
080323T2T3a-0052,480892.173,4449643.913,-69.2672027296,-50.1051503239,95.708,92.2439217185
080323T2T3a-0053,480892.382,4449648.119,-69.2671995965,-50.1051125028,95.816,92.5201700903
080323T2T3a-0054,480892.401,4449652.285,-69.2671991224,-50.1050750352,95.958,92.6706377958
080323T2T3a-0055,480892.485,4449656.448,-69.2671977395,-50.1050375968,96.199,92.7565947901
080323T2T3a-0056,480892.439,4449660.643,-69.2671981729,-50.1049998664,96.421,92.8977691122
080323T2T3a-0057,480892.522,4449664.915,-69.2671967985,-50.1049614475,96.576,93.1664137217
080323T2T3a-0058,480892.540,4449669.090,-69.2671963379,-50.104923899,96.803,93.4782222457
080323T2T3a-0059,480892.356,4449673.406,-69.2671986949,-50.1048850759,96.954,93.7468563644
080323T2T3a-0060,480892.415,4449677.868,-69.2671976466,-50.1048449475,97.199,93.865478716
080323T2T3a-0061,480892.379,4449682.167,-69.267197935,-50.104806282,97.488,93.9474584785
080323T2T3a-0062,480892.604,4449686.443,-69.2671945747,-50.1047678318,97.738,94.1115204241
080323T2T3a-0063,480892.594,4449690.472,-69.267194513,-50.1047315955,97.913,94.3902529527
080323T2T3a-0064,480892.558,4449694.661,-69.2671948068,-50.1046939194,98.174,94.725424407
080323T2T3a-0065,480892.471,4449698.783,-69.2671958171,-50.1046568441,98.449,95.0316792548
080323T2T3a-0066,480892.397,4449702.986,-69.2671966416,-50.1046190409,98.652,95.3145168853
080323T2T3a-0067,480892.432,4449707.388,-69.267195932,-50.1045794513,98.934,95.6024962474
080323T2T3a-0068,480892.543,4449711.557,-69.2671941712,-50.1045419598,99.241,95.8802925253
080323T2T3a-0069,480892.530,4449715.752,-69.2671941431,-50.1045042304,99.443,96.1636074236
080323T2T3a-0070,480892.611,4449719.874,-69.2671928042,-50.1044671606,99.767,96.4515342916
080323T2T3a-0071,480892.690,4449724.041,-69.267191491,-50.104429686,100.092,96.7782932965
080323T2T3a-0072,480892.752,4449728.216,-69.2671904152,-50.1043921389,100.335,97.1624869094
080323T2T3a-0073,480893.131,4449732.411,-69.2671849055,-50.1043544221,100.630,97.5440846355
080323T2T3a-0074,480893.062,4449736.652,-69.2671856582,-50.1043162772,100.864,97.8477579872
080323T2T3a-0075,480893.275,4449740.619,-69.2671824813,-50.1042806057,101.242,98.0404302307
080323T2T3a-0076,480893.274,4449744.561,-69.267182298,-50.1042451521,101.502,98.2191342119
080323T2T3a-0077,480893.383,4449748.575,-69.267180573,-50.1042090546,101.767,98.4582377191
080323T2T3a-0078,480893.472,4449752.694,-69.2671791224,-50.104172012,102.148,98.7605665635
080323T2T3a-0079,480893.790,4449756.544,-69.267174483,-50.1041373961,102.502,99.06695695
080323T2T3a-0080,480893.937,4449760.848,-69.2671722122,-50.1040986916,102.947,99.4392653474
080323T2T3a-0081,480893.753,4449764.832,-69.2671745858,-50.1040628544,103.223,99.8307233634
080323T2T3a-0082,480893.796,4449768.900,-69.267173781,-50.104026269,103.605,100.230956719
080323T2T3a-0083,480894.093,4449773.044,-69.2671694206,-50.1039890083,103.906,100.588297809
080323T2T3a-0084,480894.229,4449777.025,-69.2671673197,-50.1039532083,104.297,100.889916665
080323T2T3a-0085,480894.255,4449780.802,-69.2671667672,-50.1039192396,104.556,101.155777291
080323T2T3a-0086,480894.436,4449783.320,-69.2671641102,-50.1038965991,104.760,101.32136784
080323T2T3a-0087,480894.707,4449786.988,-69.2671601373,-50.1038636186,105.201,101.537169961
080323T2T3a-0088,480894.784,4449791.093,-69.2671588552,-50.1038267015,105.518,101.746962735
080323T2T3a-0089,480895.012,4449795.168,-69.2671554631,-50.1037900591,105.880,102.023820185
080323T2T3a-0090,480895.104,4449799.337,-69.2671539681,-50.103752567,106.370,102.492459191
080323T2T3a-0091,480895.158,4449803.248,-69.2671530174,-50.103717394,106.648,103.072658087
080323T2T3a-0092,480895.259,4449806.988,-69.267151418,-50.1036837604,107.178,103.654616045
080323T2T3a-0093,480895.435,4449810.629,-69.2671487748,-50.1036510197,107.663,104.166820256
080323T2T3a-0094,480895.426,4449814.601,-69.2671487019,-50.1036152961,108.092,104.697037127
080323T2T3a-0095,480895.567,4449818.501,-69.2671465352,-50.1035802248,108.642,105.185075232
080323T2T3a-0096,480895.601,4449822.202,-69.2671458746,-50.1035469399,109.019,105.616214451
080323T2T3a-0097,480895.842,4449825.704,-69.2671423295,-50.1035154513,109.444,105.973285224
080323T2T3a-0098,480895.769,4449829.483,-69.2671431612,-50.1034814614,109.869,106.35603606
080323T2T3a-0099,480896.040,4449832.730,-69.2671392094,-50.1034522673,110.393,106.685014118
080323T2T3a-0100,480896.038,4449836.323,-69.2671390576,-50.1034199525,110.879,107.056579411
080323T2T3a-0101,480896.245,4449839.923,-69.267135983,-50.1033875815,111.226,107.413872646
080323T2T3a-0102,480896.282,4449843.342,-69.2671352946,-50.1033568329,111.832,107.784040884
080323T2T3a-0103,480896.560,4449846.696,-69.2671312395,-50.1033266767,112.408,108.218677808
080323T2T3a-0104,480896.556,4449850.117,-69.2671311243,-50.1032959088,112.887,108.761453709
080323T2T3a-0105,480896.951,4449853.619,-69.2671254258,-50.1032644252,113.432,109.375981928
080323T2T3a-0106,480897.098,4449856.980,-69.2671232021,-50.1032342018,113.974,109.979964622
080323T2T3a-0107,480897.129,4449860.241,-69.2671226056,-50.1032048741,114.503,110.544689193
080323T2T3a-0108,480897.175,4449863.509,-69.2671217989,-50.1031754838,115.089,111.114791454
080323T2T3a-0109,480897.361,4449866.956,-69.2671190256,-50.1031444882,115.642,111.707736153
080323T2T3a-0110,480897.443,4449870.263,-69.2671177136,-50.1031147483,116.298,112.258685639
080323T2T3a-0111,480897.515,4449873.386,-69.2671165506,-50.103086663,116.868,112.735851984
